0,0,0,13589.6
2.6400001,25.7600002,0,21539.099999999999
2.5871999300000001,25.244800600000001,0,20782.099999999999
2.5343999899999998,24.729600900000001,0,20933.799999999999
2.4816000499999999,24.2143993,0,21084.299999999999
2.4288001100000001,23.699199700000001,0,21233.799999999999
2.3759999299999999,23.184000000000001,0,21382.200000000001
2.32319999,22.668800399999999,0,21529.700000000001
2.2704000500000001,22.153600699999998,0,21676.099999999999
2.2176001099999998,21.638399100000001,0,21821.5
2.16479993,21.123199499999998,0,21966
2.1119999900000002,20.607999800000002,0,22109.5
2.0592000499999998,20.092800100000002,0,22252.099999999999
2.00640011,19.577600499999999,0,22393.799999999999
1.9536000499999999,19.062400799999999,0,22534.599999999999
1.9007999900000001,18.547199200000001,0,22674.5
1.84800005,18.031999599999999,0,22813.599999999999
1.79519999,17.516799899999999,0,22951.799999999999
1.7424000500000001,17.0016003,0,23089.200000000001
1.6895999900000001,16.4864006,0,23225.799999999999
1.63680005,15.9712,0,23361.599999999999
1.5839999899999999,15.456000299999999,0,23496.599999999999
1.53120005,14.940799699999999,0,23630.799999999999
1.47839999,14.4256001,0,23764.299999999999
1.4256000499999999,13.9104004,0,23897
1.3727999900000001,13.3951998,0,24029
1.32000005,12.8800001,0,24160.299999999999
1.2671999899999999,12.364800499999999,0,24290.900000000001
1.2144000500000001,11.8495998,0,24420.700000000001
1.16159999,11.334400199999999,0,24549.900000000001
1.1088000499999999,10.819199599999999,0,24678.400000000001
1.0559999900000001,10.303999900000001,0,24806.200000000001
1.00320005,9.7888002400000005,0,24933.400000000001
0.95039999500000005,9.2735996200000006,0,25060
0.89759999499999998,8.7583999600000002,0,25185.799999999999
0.84479999500000003,8.2432002999999998,0,25311.099999999999
0.79199999600000004,7.7280001599999997,0,25435.799999999999
0.73919999599999997,7.2128000300000004,0,25559.900000000001
0.68639999600000001,6.6975998900000002,0,25683.299999999999
0.63359999700000003,6.1824002299999998,0,25806.099999999999
0.58079999699999996,5.6672000899999997,0,25928.400000000001
0.527999997,5.1519999500000004,0,26050.099999999999
0.47519999699999999,4.6367998100000003,0,26171.299999999999
0.422399998,4.1216001499999999,0,26291.900000000001
0.36959999799999999,3.6064000100000002,0,26411.900000000001
0.31679999800000003,3.0912001099999999,0,26531.400000000001
0.26399999899999999,2.5759999800000002,0,26650.299999999999
0.211199999,2.0608000799999999,0,26768.700000000001
0.15839999900000001,1.5456000599999999,0,26886.599999999999
0.105599999,1.03040004,0,27004
0.052799999700000003,0.51520001900000001,0,27120.900000000001
2.6400001,59.919998200000002,0,2322.73
2.6400001,59.419998200000002,0,3631.3800000000001
2.6400001,60.419998200000002,0,850.17700000000002
2.6400001,58.298000299999998,0,5546.0100000000002
2.6400001,52.687999699999999,0,10608.1
2.6400001,54.9319992,0,8935.6800000000003
2.6400001,50.444000199999998,0,12050.299999999999
2.6400001,53.810001399999997,0,9807.6100000000006
2.6400001,54.370998399999998,0,9381.7800000000007
2.6400001,55.493000000000002,0,8465.9799999999996
2.6400001,57.736999500000003,0,6241.3299999999999
2.6400001,52.126998899999997,0,10986.4
2.6400001,56.054000899999998,0,7968.54
2.6400001,58.859001200000002,0,4747.75
2.6400001,49.882999400000003,0,12384.6
2.6400001,56.615001700000001,0,7437.75
2.6400001,51.566001900000003,0,11352.1
2.6400001,36.418998700000003,0,18692.5
2.6400001,39.784999800000001,0,17332.200000000001
2.6400001,38.102001199999997,0,18025.200000000001
2.6400001,34.736000099999998,0,19336.900000000001
2.6400001,28.5650005,0,21535
2.6400001,27.4430008,0,21911
2.6400001,36.979999499999998,0,18472.799999999999
2.6400001,40.346000699999998,0,17095
2.6400001,26.320999100000002,0,22280.700000000001
2.6400001,44.272998800000003,0,15331.700000000001
2.6400001,44.833999599999999,0,15063
2.6400001,45.395000500000002,0,14789.4
2.6400001,45.956001299999997,0,14510.6
2.6400001,46.516998299999997,0,14226.299999999999
2.6400001,39.223998999999999,0,17566.299999999999
2.6400001,47.0779991,0,13936.299999999999
2.6400001,35.2970009,0,19124.5
2.6400001,33.6139984,0,19754.700000000001
2.6400001,31.930999799999999,0,20365.5
2.6400001,37.541000400000001,0,18250.400000000001
2.6400001,42.028999300000002,0,16362.6
2.6400001,31.3700008,0,20565
2.6400001,26.882000000000001,0,22096.700000000001
2.6400001,29.687000300000001,0,21152.400000000001
2.6400001,40.9070015,0,16854.299999999999
2.6400001,30.809000000000001,0,20762.700000000001
2.6400001,30.247999199999999,0,20958.400000000001
2.6400001,41.4679985,0,16610.299999999999
2.6400001,38.662998199999997,0,17797.200000000001
2.6400001,32.492000599999997,0,20164
2.6400001,43.712001800000003,0,15595.799999999999
2.6400001,29.125999499999999,0,21344.599999999999
2.6400001,43.151001000000001,0,15855.5
2.6400001,28.003999700000001,0,21723.799999999999
2.6400001,35.858001700000003,0,18909.700000000001
2.6400001,34.174999200000002,0,19547
2.6400001,42.590000199999999,0,16111
2.6400001,47.638999900000002,0,13640.1
2.6400001,48.200000799999998,0,13337.299999999999
2.6400001,48.7610016,0,13027.5
2.6400001,49.321998600000001,0,12710.1
2.6400001,33.053001399999999,0,19960.400000000001
2.6400001,57.175998700000001,0,6865.8400000000001
2.6400001,51.005001100000001,0,11706.4
2.6400001,53.249000500000001,0,10215.700000000001
