0,-0.00435994888
0.005,-0.00435994888
0.01,-0.00435994888
0.015,-0.00435994888
0.02,-0.00435994888
0.025,-0.00435994888
0.03,-0.00435994888
0.035,-0.00435994888
0.04,-0.00435994888
0.045,-0.00435994888
0.05,-0.00435994888
0.055,-0.00435994888
0.06,-0.00435994888
0.065,-0.00435994888
0.07000000000000001,-0.00435994888
0.075,-0.00435994888
0.08,-0.00435994888
0.08500000000000001,-0.00435994888
0.09,-0.00435994888
0.095,-0.00435994888
0.1,-0.00435994888
0.105,-0.00435994888
0.11,-0.00435994888
0.115,-0.00435994888
0.12,-0.00435994888
0.125,-0.00435994888
0.13,-0.00435994888
0.135,-0.00435994888
0.14,-0.00435994888
0.145,-0.00435994888
0.15,-0.00435994888
0.155,-0.00435994888
0.16,-0.00435994888
0.165,-0.00435994888
0.17,-0.00435994888
0.175,-0.00435994888
0.18,-0.00435994888
0.185,-0.00435994888
0.19,-0.00435994888
0.195,-0.00435994888
0.2,-0.00435994888
0.205,-0.00435994888
0.21,-0.00435994888
0.215,-0.00435994888
0.22,-0.00435994888
0.225,-0.00435994888
0.23,-0.00435994888
0.235,-0.00435994888
0.24,-0.00435994888
0.245,-0.00435994888
0.25,-0.00435994888
0.255,-0.00435994888
0.26,-0.00435994888
0.265,-0.00435994888
0.27,-0.00435994888
0.275,-0.00435994888
0.28,-0.00435994888
0.285,-0.00435994888
0.29,-0.00435994888
0.295,-0.00435994888
0.3,-0.00435994888
0.305,-0.00435994888
0.31,-0.00435994888
0.315,-0.00435994888
0.32,-0.00435994888
0.325,-0.00435994888
0.33,-0.00435994888
0.335,-0.00435994888
0.34,-0.00435994888
0.345,-0.00435994888
0.35,-0.00435994888
0.355,-0.00435994888
0.36,-0.00435994888
0.365,-0.00435994888
0.37,-0.00435994888
0.375,-0.00435994888
0.38,-0.00435994888
0.385,-0.00435994888
0.39,-0.00435994888
0.395,-0.00435994888
0.4,-0.00435994888
0.405,-0.00435994888
0.41,-0.00435994888
0.415,-0.00435994888
0.42,-0.00435994888
0.425,-0.00435994888
0.43,-0.00435994888
0.435,-0.00435994888
0.44,-0.00435994888
0.445,-0.00435994888
0.45,-0.00435994888
0.455,-0.00435994888
0.46,-0.00435994888
0.465,-0.00435994888
0.47,-0.00435994888
0.475,-0.00435994888
0.48,-0.00435994888
0.485,-0.00435994888
0.49,-0.00435994888
0.495,-0.00435994888
0.5,-0.00435994888
0.505,-0.00435994888
0.51,-0.00435994888
0.515,-0.00435994888
0.52,-0.00435994888
0.525,-0.00435994888
0.53,-0.00435994888
0.535,-0.00435994888
0.54,-0.00435994888
0.545,-0.00435994888
0.55,-0.00435994888
0.555,-0.00435994888
0.5600000000000001,-0.00435994888
0.5649999999999999,-0.008719897759999999
0.57,-0.008719897759999999
0.575,-0.00435994888
0.58,-0.00435994888
0.585,-0.00435994888
0.59,-0.00435994888
0.595,-0.00435994888
0.6,-0.00435994888
0.605,-0.00435994888
0.61,-0.00435994888
0.615,-0.008719897759999999
0.62,-0.008719897759999999
0.625,-0.008719897759999999
0.63,-0.008719897759999999
0.635,-0.008719897759999999
0.64,-0.008719897759999999
0.645,-0.008719897759999999
0.65,-0.00435994888
0.655,-0.00435994888
0.66,-0.00435994888
0.665,-0.00435994888
0.67,-0.00435994888
0.675,0
0.68,0
0.6850000000000001,0
0.6899999999999999,-0.00435994888
0.695,-0.00435994888
0.7,-0.00435994888
0.705,-0.00435994888
0.71,-0.008719897759999999
0.715,-0.008719897759999999
0.72,-0.008719897759999999
0.725,-0.008719897759999999
0.73,-0.008719897759999999
0.735,-0.008719897759999999
0.74,-0.008719897759999999
0.745,-0.008719897759999999
0.75,-0.008719897759999999
0.755,-0.008719897759999999
0.76,-0.008719897759999999
0.765,-0.00435994888
0.77,-0.00435994888
0.775,-0.00435994888
0.78,-0.00435994888
0.785,-0.008719897759999999
0.79,-0.008719897759999999
0.795,-0.008719897759999999
0.8,-0.008719897759999999
0.805,-0.008719897759999999
0.8100000000000001,-0.008719897759999999
0.8149999999999999,-0.008719897759999999
0.82,-0.008719897759999999
0.825,-0.008719897759999999
0.83,-0.008719897759999999
0.835,-0.008719897759999999
0.84,-0.008719897759999999
0.845,-0.008719897759999999
0.85,-0.008719897759999999
0.855,-0.008719897759999999
0.86,-0.00435994888
0.865,0
0.87,0.00435994888
0.875,0.00435994888
0.88,0
0.885,0
0.89,0
0.895,0
0.9,0
0.905,-0.00435994888
0.91,-0.00435994888
0.915,-0.00435994888
0.92,-0.00435994888
0.925,0
0.93,0
0.9350000000000001,-0.00435994888
0.9399999999999999,-0.00435994888
0.945,0
0.95,0
0.955,0.00435994888
0.96,0
0.965,0
0.97,0
0.975,0
0.98,-0.00435994888
0.985,-0.008719897759999999
0.99,-0.01307984664
0.995,-0.02179974784
1,-0.02179974784
1.005,-0.01743979552
1.01,-0.01307984664
1.015,-0.008719897759999999
1.02,-0.00435994888
1.025,0.00435994888
1.03,0.01307984664
1.035,0.01743979552
1.04,0.01307984664
1.045,0
1.05,-0.008719897759999999
1.055,-0.02179974784
1.06,-0.02615969672
1.065,-0.02615969672
1.07,-0.02179974784
1.075,-0.02179974784
1.08,-0.01743979552
1.085,-0.01307984664
1.09,-0.008719897759999999
1.095,0
1.1,0.00435994888
1.105,0.008719897759999999
1.11,0.01307984664
1.115,0.008719897759999999
1.12,0.008719897759999999
1.125,0.00435994888
1.13,-0.00435994888
1.135,-0.01307984664
1.14,-0.02179974784
1.145,-0.02615969672
1.15,-0.02615969672
1.155,-0.02179974784
1.16,-0.01743979552
1.165,-0.01307984664
1.17,0
1.175,0.00435994888
1.18,0
1.185,-0.00435994888
1.19,-0.00435994888
1.195,0
1.2,0
1.205,-0.00435994888
1.21,-0.01307984664
1.215,-0.01743979552
1.22,-0.02179974784
1.225,-0.01743979552
1.23,-0.008719897759999999
1.235,0
1.24,0.008719897759999999
1.245,0.01307984664
1.25,0.01743979552
1.255,0.01307984664
1.26,0.00435994888
1.265,-0.008719897759999999
1.27,-0.01743979552
1.275,-0.0305196456
1.28,-0.0305196456
1.285,-0.02615969672
1.29,-0.01743979552
1.295,-0.01307984664
1.3,-0.00435994888
1.305,0
1.31,0.00435994888
1.315,0.008719897759999999
1.32,0.01743979552
1.325,0.02179974784
1.33,0.02615969672
1.335,0.0305196456
1.34,0.02615969672
1.345,0.01743979552
1.35,0.008719897759999999
1.355,0
1.36,-0.00435994888
1.365,-0.02179974784
1.37,-0.03487959448
1.375,-0.03487959448
1.38,-0.03487959448
1.385,-0.03487959448
1.39,-0.0305196456
1.395,-0.01743979552
1.4,0
1.405,0.00435994888
1.41,0.008719897759999999
1.415,0.01307984664
1.42,0.02179974784
1.425,0.01743979552
1.43,0.01307984664
1.435,0.02179974784
